name,num_game,avg_rating
"ElevenSeventy, LLC",1,7.86
Elf Games,1,8.43
Eli Daddio,2,7.22
Eli Schroeder,1,10
Elibo Games,1,10
Elijah Goering,1,10
Elijah Newman-Gomez,1,6.93
Elina Faritovna Balakina,3,6.24
Elite Games,1,10
EliumLab,1,10
Elknight,2,8.3
Ellada Games,1,7.92
Ellie's Lunchbox,1,8.31
Elliott Marc Jones,1,7.04
Elliptic Games,1,9.36
Eloquence entertainment,1,6.74
Elven Workshop,1,7.28
Emad,2,9.43
Emakestudio,1,5
Emanuele Leoncilli,1,7.9
EmberWulf,1,7.84
Emberheart Games,1,10
Emblematic Group,2,6.69
Embryo,1,8.75
Emerald Beast Studios,1,2.5
Emerald Interactive Games,1,5
"Emerson Design, Inc.",1,5.6
Emeryon games,1,2
Emil Varez,1,0
EmiliaD2313,1,5
Emilios Manolidis,2,7.7
Emily Peregrine,1,6.67
Eminent Softworks,1,5
Emir Games,1,8.84
Emitters,1,10
Emmanuel Salva Cruz,1,9.28
EmmyGames,1,6.58
Emperor Development,1,2
Empires,1,8.52
Empty Clip Studios,2,8.82
Empyrean,1,9.26
Empyrean Interactive,1,6.6
Emre Tanirgan,1,9.15
Encircle Games,1,8.68
EncryptGroup,1,2.22
Endeavor One Inc.,1,6.75
Endgame Studios,1,9.52
Endless Loop Studios,8,7.6
Endless Void Studios,1,7.73
Endlessfluff Games,1,7.78
Endnight Games Ltd,1,9.26
Endrit Special Poductions,1,0
Endwise,3,7.26
Endwise;HatFeather,1,7.27
Enemby Games,2,7.86
Energize Labs Inc.,1,10
Engage Pixel,1,8.75
Engient,1,4.91
Engin Mercan,1,6.81
Enhance,2,9.31
Enigma Games LTD;KISS ltd,1,6.87
Enigma Pendulum,1,2
Enigmatic;Leading Role,1,7.4
Enitvare,3,7.64
Enjoy Games,18,6.7
EnjoyUp Games S.L.,1,5.68
Enlight Software Limited,2,7.14
Enlight Software Limited ;Retroism,1,8.77
Enlight Software Limited;Retroism,2,8.99
Enlightened Games,1,8
Enno Gottschalk,1,8.41
Enno Technologies,1,8
Ennui Studio,1,8.12
Enormous Elk,1,9.56
Enrick Lambert,2,7.44
EnsenaSoft,34,4.74
Enter Name Here,3,9.3
EnterUserNamePlease,1,7.78
Enthusiast Games,1,9.5
Entrada Interactive LLC,1,6.86
EntroPi Games,1,9.4
EntwicklerX,2,3.42
Enyx Studios,1,3.64
Enzo Whyte,1,3.33
Epaga Games;Riveted Games,1,7.37
Epic Banana Games LLC,1,10
Epic Devs LLC,1,6.53
"Epic Games, Inc.",4,8.88
Epic Quest Games,4,6.97
Epic Tavern Holdings,1,7.47
EpicQuest Games,1,4.86
Epikhin Maxim,1,8.46
Epixx.org,1,6.85
Epopeia Games,2,9.55
Epotech,2,7.46
Epsotic LLC,1,6.67
ErayTek,1,6.46
Erbe Software,1,6.67
EreaDrone,1,4.67
Erebus,1,8
Eren Aydin,2,7.28
Eric Baskin,1,9.36
Eric C,1,10
Eric Ferguson,1,10
Eric Lipschutz,1,8.26
Eric Neuman,1,10
Eric Sun,1,6.12
Erichermit,1,9.01
Erik 'The' Bell,1,10
Erik Asmussen,1,8.82
Erik Sheader-Smith,1,10
Erik de Roos,1,7.5
Ernests Klavins,1,6.43
Eroge Japan,2,7.49
ErosVR,2,4.08
Erosa Games,1,7.8
Eross Video Games,1,6
Erotes Studio,1,6.82
Eroticon VR,1,6
Erow.Dev,1,7.8
Errigar Games,3,5.41
Ertal Games,1,8.88
Ervenstar Games,1,10
Escape Reality UKVR ;SoftApps,1,0
Escape Velocity Limited,1,5
Esoterics,1,4.62
Essence Ltd.,1,7
Essential Games,1,6.67
Estudio Raed Wulf,1,7.5
Eternal Night Studios,1,10
Eternity Studios,3,4.23
Eteru Studio,2,7.33
Ethan Waite,1,8
EtherGaming,1,9.15
Ethernia Productions,1,10
Etqan Company,1,3.33
Etter Studio,1,8.39
Ettinsoft,1,10
Eugen Systems,2,8.27
Eugene Volik,1,10
EugeneLee,1,6.25
Eugeny Butakov,1,9.15
EuroVideo Medien,3,7.52
EuroVideo Medien ,2,5.83
European Games Group AG,3,7.87
Eurovideo Medien,1,7.66
Eutechnyx,1,6.49
Evallis Entertainment,1,10
"Evan ""Solidplasma"" Peiperl",1,10
Evan Downing,1,7.33
Evan Hecht,1,9.41
Evan Murray,1,6.25
Evan Rogers,1,9.43
Evan Tognotti,1,8.26
Evan Veinotte,1,10
Evan Wagstaff,1,10
Event Horizon,1,8.72
Everglow Interactive Inc.,1,7.32
Evergreen,2,3.59
Everook,1,10
Eversim,6,4.47
Everything Unlimited Ltd.,1,8.63
Evgenii Gubanov,1,6.54
Evgeniy Psarev,1,4
Evgeny Apel;Pavel Rodionov;Ivan Ilchenko,1,9.23
Evgiz,1,7.3
EviceGames,1,6.47
Evil Aliens,1,7.31
Evil Art Bunny Studios,1,8.57
Evil Bite,1,7.76
Evil Bunneh,1,7.5
Evil Bunny Studios,1,10
Evil Burgers,1,6.67
Evil Chicken,1,10
Evil Indie Games,1,8.8
Evil Tortilla Games,3,7.49
Evil Twin Artworks,1,7.49
EvilCharm Games,1,10
EvilCoGames,2,8.17
EvilPort,1,6.32
Evilized productions,2,3.87
Evilized productions;Different donut,1,4.68
Evistoria Games,1,10
Evlanic Entertainment,1,9.17
EvoBooks,1,8.12
Evocat Games,1,8.67
EvolVR Games Ltd.,2,3.78
Evoluta Studio,2,5.52
Evolutionary Games,1,5.54
Evolved Games,1,5.71
ExDevs LTD,1,6.27
Examined Interactive,1,8.42
Exato Game Studios,2,5.83
Excalibur Games,7,7.86
Excalibur Publishing,8,4.05
Exciting Games,1,4.62
ExclexGame,1,6.47
Execution Unit Ltd,1,8.18
Exodus Software,1,7.78
Exor Studios,1,8.43
Exordium Games,5,7.61
Expansive Worlds;Avalanche Studios,1,4.26
Expedia,2,4.46
Experiment 7,1,8
Experimental Gamer Studios,1,8.48
Exploding Tuba Studios,1,6.25
Explosive LLC,1,4.54
Expo Virtualis,1,8.33
Expone,1,3.7
Exquisite Games,2,7.36
Exsom,1,9.41
Extend Mode,2,6.9
ExtinctionArts,1,0
ExtinctionArts ,1,3.33
Extra Mile Studios,1,8.82
ExtraSaucySauce,1,10
Extreme Developers,2,5.54
Extreme Games,2,7.5
Extrokold Games,1,6.62
EyeSpyda Games,1,7.91
Eyebrow Interactive,2,8.91
Eyedrop,1,10
Eyemobi Ltd.,1,5.88
EyesbergGame,1,7
Ezalbot,1,10
Ezzat Studios,1,7.99
F.A.P. time,1,8.18
"F.U.U.M. Co., Ltd.",1,4.29
F8tality games,1,5
FAL Works,1,9.54
"FAT BOMB STUDIOS, LLC",3,8.85
FDG Entertainment,2,8.62
FENGYAPING,1,10
FG,2,1.45
FIEA,1,9.33
FIGHT4DREAM LIMITED,1,7.5
FIREBEAST,1,9.13
FIRST_UKRAINIAN,1,8
FIVE-BN GAMES,16,8.86
FIVE12 GAMES LTD,1,5
FKgames,1,4.12
FLARB LLC,1,9.37
FLEB,1,8.84
FLNStudios,1,7.34
FLUXJIN,1,7.69
FLYNET STUDIOS,1,1.43
FM Studio,1,8.78
FNGames,1,8.07
FOAM Entertainment,1,8.44
"FOO VR, Inc.",1,9.22
FRAPPA STUDIO,1,0
FUN Creators,1,3.32
FUNdation,1,10
FX Games,1,6.79
FX Games Media,1,5.2
FX Interactive,1,6.25
FYRE Games,2,8.29
FYRG,1,8.18
Faber Interactive,1,8.92
Fabian Jarrett,1,8.72
Fabio Adamo,2,8.33
Fabio Biancarelli,1,10
Fabio Cardini,1,10
Fabio Cunha,11,4.66
Fables of Laetus,1,6.8
Fabraz,1,8.33
Fabricated Reality Software,1,8
Fabrice BIZEC,1,8.89
Fabrik Games Ltd,1,7.43
Faceless Studios,1,10
Facepalm Games,1,9.59
Facepunch Studios,3,7.22
Factory 64 Games,1,5
Factus Games,3,7.77
Facundo Balboa,1,7.5
Fade Away,1,8.57
Fading Club,2,7.78
Failbetter Games,2,8.16
FailoutGames,6,7.92
Fair Games,1,5
Fair Games Studio,3,7.85
"Fair Weather Studios, LLC",3,7.45
Fairy Forest,1,9.67
Fairytale Distillery,1,4.91
Fake GO,1,4.54
Falco Games,3,2.04
Falcon Development,1,9.5
FalconDev,1,7.14
Fall Damage,1,6.96
Fallen Planet Studios,1,8.07
Fallen Publishing,1,10
Fallen Tree Games Ltd,3,9.5
FallenMaster,1,5.32
Falling Star Studio,2,6.83
FALSE,1,8
Fancy Factory,1,3.33
Fancy Fish Games,4,7.74
"Fantastic, yes",1,7.43
Fantasy Flight Games,3,8.21
"Fantasy Flight Publishing, Inc.",1,7.79
Fantasy-Gaming,1,0
Fantogame,1,4.62
Fantom Fathom LLC,2,6.67
Far Road Games,1,7.49
Farbs,1,9.22
Faris Mohammed,1,9.02
Faritengames,1,8.46
Farjay.com,1,8.35
Farlight Games Industry,1,6.4
Farrago Fiction,1,10
FarrugiaSoft,1,3.92
Farsky Interactive,3,7.25
Fascimania,2,9
Fase 9 Studios,1,9.29
Fasold Games,3,9.05
Fast Fall Studios,1,7.32
Fast Travel Games,1,7.32
FastGame,3,7.8
FastGo Group,1,4.54
FastRam Design,1,3.33
Fastbird Dev Studio,1,3.33
Faster Time Games Limited,1,9.36
Fastermind Games,1,10
Fat Dog Games,6,7.74
Fat Walrus Games,1,10
Fatal Error Games,1,7.78
Fatalitech,1,7.27
"Fatbot Games, s. r. o.",1,8.99
Fatcat Games,1,8
Fate Dragon Studio,1,6.7
Fatmoth,1,7.5
Fatmoth Interactive,1,4.29
Fatshark,7,7.03
Fayju,1,8.62
Fazz Brothers,1,9.29
Feardemic,2,8.33
FeatherFan,1,6.36
Federico Schliemann,1,9.2
Fedor Votrin,1,6.67
Fedora Collective,1,8.7
Fedorov Ilya & Andrew Konovalov,2,6.05
FeelThere,3,5.45
FeelThere ,1,5.65
Feelin Games,1,5.71
Feisty Crab Studios,1,3.33
FelGC.GamesDevelopment,6,6.96
Felix & Paul Studios,1,4.62
Felix Nickles,1,5.56
Felix Wunderlich,2,8.46
Fellow Traveller,7,8.12
Fellowplayer,2,4.33
Fellstrike Games,1,8.33
Fenrisulfr  ZLeaf,1,8.15
Feperd Games,1,9.08
FergaTroid Studios,1,6.14
Ferman Studio,1,7.5
Fermenter Games,3,8.53
Fernando Paulo,1,6.74
Ferocious Bunny,1,10
Ferullo Gaming,1,5.38
Fever Dream Gameworks,2,9.06
Fever Game Studios,1,6.67
Fevolution Innovation Inc.,1,6.36
Fewjix,1,5.83
Fiassink Games,3,4.34
Fibrum Limited,1,7.9
Field Of Vision,3,2.38
Field Tested,1,10
Field of View CE,1,5.46
Fierce Kaiju Ltd,1,10
Fiery Phoenix,1,10
Fifth Column Games,1,8.65
Fifth Dimension Company,2,6.73
Fig Publishing Inc.,1,10
Filament Games,1,7.42
Filimundus,1,8.24
"Filip Dusek, Empty Keys",1,9.09
Filippo Ceffa,1,8.72
Filippo donelli,1,5
Final Boss Entertainment,2,7.97
Final Floor Studios,1,8.75
Final Form Games,1,9.5
Final Game Studio,2,7.5
FinalBit,1,9.17
FinalBoss Games,1,10
Find-Life,1,6.36
Fine China Games,1,10
Fingertip Games UK,1,5.71
Finish Line Games,1,7.72
Finite Reflection Studios,1,8.95
Finji,5,8.49
Finn Sinclair,1,9.49
Fire Fighter Games,1,10
Fire Hose Games,2,7.17
Fire Leaf Studio,1,10
Fire Panda Ltd.,1,8.15
FireBurnGames,1,6.67
FireFly Studios,6,7.34
FireSine LLC,1,10
FireVector,2,8.33
Fireballed Studio,1,8.86
Firebase Industries Ltd.,1,5.4
Firebelley,1,10
Firebrand Games,1,7.59
Firehawk Studios,24,4.89
Fireline Games,1,8.74
Fireproof Games,3,9.13
Fireroot Studios,1,7.55
Firestorm Entertainment,3,4.14
Firez Studios,1,0
First Contact Entertainment,1,6.49
First Game Studio,1,7.04
First Games Interactive,3,6.84
First Games Interactive ,1,6.19
First Place Games,1,10
First Violin Games,1,10
FirstSeed,1,9.2
Fish Eagle,3,6.46
Fish Factory Games,1,8.6
Fish Tank Studio,1,9.41
Fishing Cactus,1,9.68
Fishing Cactus;Plug In Digital,1,9.57
Fishing Planet LLC,1,7.61
Fishmoose Interactive,1,10
Fist production,1,10
Fistfang,1,8.18
Fistful of Frags Team,1,9.08
FitXR,1,8.84
Five Mind Creations,2,9.26
Five Mind Creations UG (haftungsbeschraenkt),1,8.75
Five Studios Interactive,1,9.04
FiveStarGames,1,8.1
Fiveamp,1,7.95
Fivesyounger Development,3,5.26
Fixer Games,1,3.83
Fixpoint Productions,1,8.57
Fixpoint Productions Ltd.,1,9.15
Fizzure Entertainment,1,9.41
Flamebait Games,2,8.71
Flaming Bat Studios,1,10
Flaming Bat Studios;Bareware Studios,1,10
Flaming Firefly,1,8.36
Flaming Firefly ,1,7.9
Flanker43,1,6.36
FlappyU,1,10
Flashbulb,1,7.63
Flashynurav,1,10
Flat Cat Games,5,9.09
Flat Chest Dev,1,9.59
Flat Earth Games,2,4.82
Flat Hill Games,1,8.28
Flat Voxel,2,9.06
FlatCircle,1,10
Flatbox Studios LLC,1,7.91
Flazm,4,8.17
FleetCOMM Technologies LLC;Rogue Star Games,1,2.33
Fletcher's Games,1,8.57
FlexileStudio,1,8.06
"Flight 115, LLC",1,10
Flight Systems ,1,2.5
Flight Systems LLC,1,2.4
Flightless,1,7.62
Flint Games,1,10
FlipSwitch Games,1,6.79
Flippancy Studio,1,10
Flippfly LLC,2,9.4
Flix Interactive,1,7.54
Float Gallery,1,6
Floating Island Games,1,8.24
Floating Point Interactive,1,2
Floofs,1,10
Floor Chicken,2,4.41
Floor59Games,1,5.26
Florent Goumot-Labesse,1,6.67
Florent Vieillescazes,1,5.56
"Florian Richter, Tobias Offermanns, Devendra Pohly",1,8.11
Flow,1,10
Flow Fire Games,2,8.7
Flow VR,1,8.57
Flox Studios Ltd.,2,6.5
Fluffex Studios,1,8.29
Fluffy Kitten Studios,1,7
Fluffy Menace,1,4
Fluik Entertainment Inc,1,8.28
FlukeDude,1,8.56
Flurry Game Studios,1,4.12
Fluxscopic Ltd.,1,6.31
Fly Dream Dev,2,5.94
Fly Troll Studio,1,4.67
FlyInside Inc.,1,7.74
Flyhigh Works,3,7.5
Flyhigh Works;CIRCLE Entertainment,1,9.23
Flying Baby Productions,1,10
Flying Cafe for Semianimals,1,7.19
Flying Carpets Games,1,7.12
"Flying Fire, LLC",2,8.89
Flying Helmet Games,1,8.84
Flying Interactive,18,7.35
Flying Islands Team,2,8.19
Flying Kiwi,1,0
Flying Mantis Games,1,10
Flying Wild Hog,1,9.32
Flyleap Studios,2,5.88
Flyleap Studios Pty. Ltd.,1,4.57
Flynn's Arcade,1,5.09
Fntastic,2,6.35
FoG Games,1,5
FobTi interactive,4,7.79
FockaGames,1,4.44
Focus Home Interactive,40,7.33
Focus Home Interactive;1C-SoftClub,2,5.9
Focus on Fun Games,1,6.43
Fogbound,2,1.88
Fold Up Studios,1,10
Folo Studio ,1,4.12
Fome Productions,1,10
FomoonSoft,1,10
Foolish Mortals Games,2,9
"Foot in the Box, LLC",1,10
For All To Play,2,6.53
For Fun Labs,1,9.48
For Kids,36,7.87
For Loop Games,1,2.86
Force Of Habit,2,8.1
Forceight,2,8.61
Forcequitapplicatons,1,4.74
Fordesoft,1,10
Foreignvr,1,6.67
Foremost Games,1,5.71
ForepawSoft,2,7.64
Forester Games,1,8.82
Forever Entertainment S. A.,33,6.83
Forever Entertainment S. A.;PlayWay S.A.;Ultimate Games S.A.,1,6.03
Forever Humble PDX,2,8.75
Forever Years,1,6
Forever Young Games,2,5.39
Forge Reply srl,1,8
Forged Chaos LLC,1,6.33
Forgotten Empires LLC;XTeam Software Solutions srls,1,4.29
Fork Particle Games,1,4.74
"Formal Sheep, LLC",1,9.64
Former Sun,1,0
Formsmatter,1,7.27
Forrest Keel,1,3.75
Forsend,1,0
Forthright Entertainment,1,6.37
"Forthright Entertainment, LLC",1,8.46
Forward Instinct,1,6.29
ForwardXP,2,8.7
FossettGaming,1,7.5
Fossil,1,8.26
Fossil Games,1,9.02
Foulball Hangover,1,8.89
Foundry,1,7.76
Four Lights,1,0
Four Mans Games L.L.C.,1,2
Four Winged Studio,4,7.44
FourbitFriday,1,9.09
Fourfold Games,1,8.5
FourthPixel,1,0
Fowers Games,2,7.6
Fox Buchele,1,10
Fox Dawn,1,5.42
Fox Dive Studio,1,8.57
FoxForceGames,1,6.67
FoxLeap,1,8.33
FoxNext VR Studio,1,6.67
FoxWright Productions,1,9.19
Foxless Box,1,7.69
Foxwarrior Productions,1,10
Fractal Phase,1,9.23
FragOut,1,3.16
Frame Interactive,1,9.47
FrameLineNetwork,3,2.82
FrameLineNetwork Kft.,1,2.55
Francesco Trovato,2,9.55
Francois Braud (Volatile Dove),1,8.51
Frank Gallinsky,1,6
FranticDreamer;SpoNk,1,7.5
Fraoula,1,8.27
Fratboy Entertainment,1,8.33
FraxelGames,1,9.33
FreakZone Games,1,8.04
Freaking Games,1,9.09
Freakinware Limited,1,7.35
Freakinware Studios,2,8.08
Fred Sauer,1,8.98
Fred Wood,2,9.32
FredBear Games Limited,1,10
FredBear Games;PlayPlayFun,1,5.31
Fredaikis AB,1,4.92
Freddols,1,9.23
Frederik Holst,1,0
Free Candy Games,1,9.16
Free Cube Studio,1,6
Free Initiative Games,2,6
Free Range Games,1,7.12
Free Time Farmers,1,6.67
FreeMinds,1,5
Freebird Games,4,9.27
"Freecloud Design, Inc.",1,10
Freedomize Studio,3,8.46
Freehold Games,2,8.94
Freejam,2,6.79
Freestewdios,1,8.57
Freetale,1,10
Freetime Studio,1,9.33
Freeway Interactive,1,6.11
FreezeNova,15,6.91
Freie Programme Hohenstein,1,7.5
Frenetic Gaming,1,6.36
Fresh Red Minsche Experimental,1,8
Fresh Wind Software,1,7.73
Freshfield Studios,1,9
Freshtrax,21,4.38
Frheaky,1,3.33
Frictional Games,5,8.85
Fridge,1,9.21
Friend Factory,1,8.33
Frima,1,5.43
Frima Originals,2,7.97
Frima Studio,1,6.51
Frima Studio;Microids Indie,1,7.96
Frismos,1,5.23
Frizzank,1,8.24
Frog the Door Games,1,8.57
Frogames,3,9.13
Frogames;Goblinz Digital;indienova,1,8.27
Frogdice,3,5.95
Frogmind,1,8.4
Frogmouth,1,3.75
Frogshark,1,7.04
Frogsong Studios AB,1,8.67
Frogwares,10,7.05
Frolov Pavel ,1,8.1
From Nothing Game Studios,1,4.29
From Soy Sauce LLC,5,5.96
From The Bard,2,6.84
From the Future LLC,1,9.56
"Front Range Software, LLC",1,8.33
Frontier Developments,2,7.77
Frontseat Studio,1,5.71
Frontside Games,1,10
Frontwing USA,19,9.24
Frost Earth ,1,4.23
Frost Studios,1,10
FrostbiteGames,1,1.43
Frostbullet,1,9.77
Frostcloud Studios,1,6.03
Frosted Brain ,1,0
Frostflake Studios,1,6.67
Frostkeep Studios,1,5.97
Frostlind Games,1,10
Frostnoble,1,10
Frostwood Interactive,1,9.68
Frosty Elk AB,1,6.88
Frozen Dev,1,9.23
Frozen District;PlayWay S.A.,1,7.99
Frozen Dreams,2,8.17
Frozen Rose,1,7.78
"FrozenCrate, LLC",1,6.67
FrozenPepper S.R.L.,1,6.35
FrozenPixel (FPX),1,4.64
FrozenShard Games,1,7.52
Frozenbyte,7,7.79
Frudelsoft,1,6.29
Fruitbat Factory,19,8.41
Frutgamestudios,1,6.43
Frymore,1,7.56
Fubenalvo,1,8.2
Fucking games,1,5
Fueled By Rockets,1,9.68
Fuero Games,2,5.36
Fugalengram,1,10
Fula Fisken,1,6.92
Fulby Technologies,2,8.1
"Full Bore Studios, LLC",1,3.33
Full Control,2,7.02
Full Control;THQ Nordic,1,4.58
Full Metal Jacket Games,1,2.86
FullPowerSideAttack.com,1,7.9
Fullbright,1,7.65
Fullbrik Games,1,6.3
Fullmetal Developer,2,9.04
FullmetalDeveloper,1,7.27
Fumiko Games,1,9.29
Fun Bits,2,8.05
Fun Games For Free,1,4.58
Fun Ghost's Haunted Fun Factory LLC,1,0
Fun Guy Apps,1,6.43
Fun Infused Games,6,7.79
Fun Rainbow,1,4
Fun4Family;Plug In Digital,3,6.21
FunArouGames,1,7.5
FunFant,1,10
Funbit Pty Ltd,1,9.58
Funbox Media Ltd,23,5.5
Funcom,8,7.78
Funcraft Games,1,7.67
Funderground Games,1,6.36
Funforge,1,7.76
Funghisoft,2,8.64
Fungi In The Basement,1,8.89
Funhill Games,1,8.54
Funkitron,1,4.44
Funktronic Labs,1,7.94
Funky Monk Games,1,10
"Funly, LLC",1,6.67
"FunnerSoft, LLC",1,10
Funny,1,4.54
Funny Angle Games,1,5.82
Funny Bit Games,1,10
Funny Games,2,4.96
Funny Games Group,1,4.48
Funny Twins,7,5.02
Funnypack,1,5
Funomena,1,8.95
Funs Studios,1,0
Funselektor Labs Inc.,1,8.82
Funystone Inc.,1,0
Fur Dev Team,1,8.98
FurGoldGames,4,6.9
Furion Studios,1,10
Furiously Inactive Games,1,9.46
Further Beyond Studios,1,2.73
Fury Games Production,1,2.4
Fusion Labz Corp.,1,6.67
Fusion Media Group,1,6.45
Fusion.Robot & Co,1,8.18
FusionPlay,1,8
Future Immersive,1,9.39
Future Proof Games,2,9.48
"Future Tech Lab Co.,Ltd.",1,6.48
FutureVisionsGames,2,5.53
Futureantics Pty Ltd,1,3.33
Futuremark,1,7.98
Futuretown,3,8.41
Fuyu Games AB,1,10
Fuzzy Code Studio LLC,1,6.67
FuzzyCube,1,10
Fyn Games,2,10
"G-STYLE Co,. Ltd.",2,8.33
G. A. Williams,2,9.37
G.rev Ltd.,1,9.74
G2CREW,1,7.57
GALBRO INC.,1,10
GAMELAB,1,9.75
GAMEPUMP,2,10
GAMES FOR HUMANS,2,8.78
GATO STUDIO,3,7.66
GB Patch Games,3,9.08
GBROSSOFT,2,2.71
GC Games,1,9.27
"GCE, LLC",1,3.75
GCRH,1,5
GD,1,8.57
GDT Limited,1,5.48
GENOVA Softworks,1,7.09
GFI,1,7.2
GFX47;WhisperGames,1,9.49
GG STUDIOS d.o.o.,1,10
GGHF,1,9
GGaming,3,5.3
GHRIAN STUDIO,1,0
GHSSJ,1,3.33
GIANTY Inc.,1,6.99
GIFT TEN INDUSTRY.K.K,1,8.82
GIPHY Arts,1,9.44
GLITCH,2,7.79
GMD Studio,1,8.75
GMGame,1,5.71
GO Studio,1,6.67
GOH Studio,1,9
GOTY LLC,1,2.5
GP Games,1,3.24
GPAC,1,8.29
GPM,1,5
GQG PUBLISHER,1,6.76
"GQJoy Co.,Ltd",1,6.19
GQJoy Information Technology Co.Ltd,1,7.61
GRADE6,1,6.67
GRIP420 Germany UG (haftungsbeschraenkt),1,9.76
GRM Software,1,7.08
GSC Game World,2,9.02
GSC World Publishing,5,6.62
GSE,1,9.38
GSProductions Ltd.,1,5.8
GTGD,4,8.24
"GUANGZHOU HUANTEK CO.,LTD",1,0
"GUANGZHOU SEALY ELECTRONIC TECHNOLOGY CO., LTD",1,5.26
GabberGames.com,1,7.03
Gabhel Studios,1,10
Gabriel Schwab,1,5.83
Gabriele Barone;Giacomo Garcea,1,8.75
GabryGa,1,6.79
Gaddy Games,1,9.07
Gadget Games,1,3.9
"Gag A Maggot Entertainment, LLC.",1,3.19
Gaijin Distribution KFT,1,7.65
Gaijin Entertainment,2,7.11
Gaijin Entertainment Corporation,1,8.04
Gaijin Games,6,7.44
Gal Hajaj,1,8.46
GalactaVision,1,10
"Galactic Bits, Inc",1,9.29
Galactic Cafe,1,9.17
Galactig;Rondo Media Cyf,1,10
Galavalomka Games;Aslan Game Studio,1,6.51
Galaxy Game Studio,2,5.58
Galaxy Studio,1,10
GalaxyTrail,2,9.44
Galdor Studios,1,7.5
Gallows,1,4
GaluluGame,3,8.34
Galulugame,2,8.46
Gamalocus Studios,1,9.23
Gamaya Inc,1,9
Game Alchemists,2,8
Game Cooks,3,7.66
Game Ever Studio,1,9.47
Game Factory Interactive,3,6.38
Game Gestalt,1,10
Game Grumps,1,8.91
Game Hollywood,1,0
Game Kombinat,1,9.38
Game Life Studio,1,8.33
Game Master LLC,1,6.48
Game Mechanics LLC,2,9.58
Game Sage Productions,1,8.57
Game Science,1,8.06
Game Scorpion Inc.,1,0
Game Soup LLC,2,9.4
Game Studio 78,1,2.79
Game Studio Abraham Stolk Inc.,4,7.49
Game Troopers,2,5.86
Game Troopers SL,1,6.67
Game Trust ,1,9.4
Game e Arte,1,10
Game for people,10,7.05
Game-Labs,3,7.6
Game2Gather,1,6.62
GameArt Studio GmbH,4,4.7
GameAtomic,1,8.57
GameBubble06,1,3.33
GameCask,1,1.23
GameChain,4,2.77
GameChanger Studio,3,9.78
GameDEN,1,8
GameDevCoop,1,3.33
GameHouse,20,8.06
GameLiberty,1,8.18
GameMill Entertainment,3,2.91
GamePhase,2,9.55
GamePowerEs Team,1,5
GameTop.com,2,4.94
GameTrek,1,8.57
GameTrust Games,1,7.49
GameUS Inc,2,2.22
GameUS Inc.,1,3.87
GameWriterStudio,1,5.46
Gamebringer,1,10
Gamechuck,2,8.99
Gamecosm,1,8.81
Gameday Inc.,1,9.09
Gamedust Sp. z o.o.,2,8.56
Gameface Games Ltd,1,10
Gameforge 4D GmbH,2,6.82
Gamegrustudio,1,8
Gameguyz,1,3.44
Gamehouse,1,8.18
Gameland Studios,1,7.78
Gameloft,6,4.91
Gamenesis,12,2.81
Gamepadable,1,5.46
Gamepainters,1,3.75
Gamepires,1,9.05
Gameplay Ltd.,2,4.84
Gameplay Studio VR,2,8.89
Gamepopper,1,6.36
"Gamepot, Inc.;Nightdive Studios",3,7.89
Gamer Sensei,1,7.78
GamerCrewTV,1,3.08
Gamera Game,2,9.29
Gamera Game;idealCat,1,8.27
Gamera Interactive,2,6.73
Gamerizon,1,6.49
Gamers for Good,2,9.29
Gamers4Gamers Team,1,6.1
GamersHype Productions,3,6.02
GamersUnit,1,5.62
GamerzDan,3,6.28
Games By Cane,1,10
Games By Nemiz,1,10
Games Faction,1,6.67
Games Farm,4,5.27
Games For All,2,5.66
Games From The Deep,1,8.81
Games Hut;Plug In Digital,1,6.74
Games Master Mind,1,6.67
Games Operators;PlayWay S.A.,1,8.35
Games by Bill B.,1,10
Games by Brundle,3,7.78
"Games by Robert, LLC",1,4.94
Games for All,2,2.05
Games for May,1,7.5
Games++,2,4.33
Games4Kids,1,10
GamesBoosters,1,8.8
GamesBoosters;Ripper Games,1,6
GamesByLD,1,10
GamesCafe,1,3.33
GamesCo,2,5.44
Gamesandapps,2,8.89
Gamesoft,1,6.14
Gamestarters Publisher;Gamestarter's,1,1.42
Gamestone Studio,1,8.82
Gamestorm Ltd,1,7.01
Gamestorming,2,8.31
Gametek Brasil,1,7.44
Gametornado,1,7.5
Gametrip,1,5
Gametroleum,3,5
Gameware Studios,1,4
Gamezaur,1,10
"Gamieon, Inc.",1,6.75
Gamifier,1,7.44
Gamily Studios,1,9.91
Gaming Cats Studio,1,2.79
GamingTaylor,1,4.82
GamingVNetwork,1,6.25
Gamious,4,8.7
Gamma Games Interactive Inc.,1,10
GammaLateral,1,4.67
Gammosaur,1,9.41
Gampixi,1,7.14
Gamungu,1,5.46
Garage Games,14,5.67
Garage Monkey Studio,1,3
Garden Knight Games,1,9.47
Garden Shed Studios,1,9.5
Gareloch Games,1,8.33
Garmory,1,5.38
Garnudo Games,22,3.51
Garret Polk,1,10
Garrett Fuselier,1,10
"Gaslamp Games, Inc.",2,6.96
Gate Zero,1,6.67
Gattai Games,2,8.72
Gaugepunk Games,3,7.68
Gaweb Studio,1,6.47
Gawkfish Studios,2,4.86
Gazflair3d,1,10
Gazoid,1,9.58
Gazzapper Games,1,7.14
Gear Learning,1,8.89
Gear Worx Productions,2,3.33
Gearbox Publishing,4,8.59
